Area Code,Item Code,Year,Area harvested,Production,Seed
47,1735,1977,121.0,1310.0,0.0
47,1735,1978,152.0,1563.0,0.0
47,1735,1979,144.0,1865.0,0.0
47,1735,1980,147.0,1368.0,0.0
47,1735,1981,150.0,1250.0,0.0
47,1735,1982,153.0,1293.0,0.0
47,1735,1983,156.0,1275.0,0.0
47,1735,1984,159.0,1288.0,0.0
47,1735,1985,163.0,1300.0,0.0
47,1735,1986,166.0,1313.0,0.0
47,1735,1987,164.0,1325.0,0.0
47,1735,1988,164.0,1338.0,0.0
47,1735,1989,142.0,1375.0,0.0
47,1735,1990,128.0,1418.0,0.0
47,1735,1991,142.0,1462.0,0.0
47,1735,1992,144.0,1542.0,0.0
47,1735,1993,132.0,1543.0,0.0
47,1735,1994,129.0,1443.0,0.0
47,1735,1995,132.0,1450.0,0.0
47,1735,1996,137.0,1908.0,0.0
47,1735,1997,129.0,1420.0,0.0
47,1735,1998,151.0,1972.0,0.0
47,1735,1999,143.0,1758.0,0.0
47,1735,2000,150.0,1884.0,0.0
47,1735,2001,150.0,1886.0,0.0
47,1735,2002,149.0,1810.0,0.0
47,1735,2003,153.0,1997.0,0.0
47,1735,2004,149.0,1692.0,0.0
47,1735,2005,153.0,1724.0,0.0
47,1735,2006,157.0,1754.0,0.0
47,1735,2007,163.0,1827.0,0.0
47,1735,2008,163.0,1836.0,0.0
47,1735,2009,163.0,1860.0,0.0
47,1735,2010,165.0,1878.0,0.0
47,1735,2011,165.0,1880.0,0.0
47,1735,2012,164.0,1851.0,0.0
47,1735,2013,170.0,1922.0,0.0
47,1735,2014,176.0,1993.0,0.0
47,1800,1961,200.0,1470.0,0.0
47,1800,1962,201.0,1323.0,0.0
47,1800,1963,203.0,1725.0,0.0
47,1800,1964,207.0,1268.0,0.0
47,1800,1965,209.0,1650.0,0.0
47,1800,1966,131.0,1313.0,0.0
47,1800,1967,132.0,1045.0,0.0
47,1800,1968,133.0,1143.0,0.0
47,1800,1969,71.0,915.0,0.0
47,1800,1970,62.0,803.0,0.0
47,1800,1971,139.0,839.0,0.0
47,1800,1972,69.0,878.0,0.0
47,1800,1973,67.0,918.0,0.0
47,1800,1974,92.0,1003.0,0.0
47,1800,1975,115.0,995.0,0.0
47,1800,1976,119.0,1208.0,0.0
47,1800,1977,121.0,1310.0,0.0
47,1800,1978,152.0,1563.0,0.0
47,1800,1979,144.0,1865.0,0.0
47,1800,1980,147.0,1368.0,0.0
47,1800,1981,150.0,1250.0,0.0
47,1800,1982,153.0,1293.0,0.0
47,1800,1983,156.0,1275.0,0.0
47,1800,1984,159.0,1288.0,0.0
47,1800,1985,163.0,1300.0,0.0
47,1800,1986,166.0,1313.0,0.0
47,1800,1987,164.0,1325.0,0.0
47,1800,1988,164.0,1338.0,0.0
47,1800,1989,142.0,1375.0,0.0
47,1800,1990,128.0,1418.0,0.0
47,1800,1991,142.0,1462.0,0.0
47,1800,1992,144.0,1542.0,0.0
47,1800,1993,132.0,1543.0,0.0
47,1800,1994,129.0,1443.0,0.0
47,1800,1995,132.0,1450.0,0.0
47,1800,1996,137.0,1908.0,0.0
47,1800,1997,129.0,1420.0,0.0
47,1800,1998,151.0,1972.0,0.0
47,1800,1999,143.0,1758.0,0.0
47,1800,2000,150.0,1884.0,0.0
47,1800,2001,150.0,1886.0,0.0
47,1800,2002,149.0,1810.0,0.0
47,1800,2003,153.0,1997.0,0.0
47,1800,2004,149.0,1692.0,0.0
47,1800,2005,153.0,1724.0,0.0
47,1800,2006,157.0,1754.0,0.0
47,1800,2007,163.0,1827.0,0.0
47,1800,2008,163.0,1836.0,0.0
47,1800,2009,163.0,1860.0,0.0
47,1800,2010,165.0,1878.0,0.0
47,1800,2011,165.0,1880.0,0.0
47,1800,2012,164.0,1851.0,0.0
47,1800,2013,170.0,1922.0,0.0
47,1800,2014,176.0,1993.0,0.0
66,486,1961,2023.0,8800.0,0.0
66,486,1962,2023.0,7100.0,0.0
66,486,1963,2023.0,9100.0,0.0
66,486,1964,1619.0,6300.0,0.0
66,486,1965,2023.0,4000.0,0.0
66,486,1966,1457.0,6500.0,0.0
66,486,1967,1619.0,4200.0,0.0
66,486,1968,1200.0,6200.0,0.0
66,486,1969,1200.0,5800.0,0.0
66,486,1970,1000.0,5500.0,0.0
66,486,1971,910.0,5000.0,0.0
66,486,1972,800.0,4600.0,0.0
66,486,1973,800.0,4500.0,0.0
66,486,1974,800.0,4300.0,0.0
66,486,1975,800.0,4500.0,0.0
66,486,1976,800.0,4500.0,0.0
66,486,1977,800.0,4800.0,0.0
66,486,1978,800.0,4800.0,0.0
66,486,1979,750.0,5000.0,0.0
66,486,1980,750.0,5000.0,0.0
66,486,1981,750.0,5200.0,0.0
66,486,1982,750.0,5200.0,0.0
66,486,1983,800.0,5500.0,0.0
66,486,1984,800.0,5500.0,0.0
66,486,1985,805.0,5500.0,0.0
66,486,1986,810.0,5700.0,0.0
66,486,1987,815.0,5700.0,0.0
66,486,1988,818.0,5800.0,0.0
66,486,1989,820.0,5900.0,0.0
66,486,1990,823.0,6000.0,0.0
66,486,1991,840.0,6100.0,0.0
66,486,1992,842.0,6200.0,0.0
66,486,1993,745.0,5469.0,0.0
66,486,1994,736.0,5385.0,0.0
66,486,1995,849.0,6200.0,0.0
66,486,1996,864.0,6300.0,0.0
66,486,1997,869.0,6300.0,0.0
66,486,1998,320.0,2416.0,0.0
66,486,1999,350.0,2500.0,0.0
66,486,2000,400.0,3000.0,0.0
66,486,2001,565.0,4032.0,0.0
66,486,2002,564.0,3993.0,0.0
66,486,2003,450.0,3200.0,0.0
66,486,2004,500.0,3500.0,0.0
66,486,2005,564.0,3800.0,0.0
66,486,2006,600.0,4500.0,0.0
66,486,2007,450.0,2852.0,0.0
66,486,2008,2824.0,8426.0,0.0
66,486,2009,548.0,3409.0,0.0
66,486,2010,711.0,3961.0,0.0
66,486,2011,759.0,4051.0,0.0
66,486,2012,804.0,4171.0,0.0
66,486,2013,821.0,4136.0,0.0
66,486,2014,839.0,4100.0,0.0
66,358,1993,154.0,1400.0,0.0
66,358,1994,177.0,1579.0,0.0
66,358,1995,150.0,1300.0,0.0
66,358,1996,120.0,1000.0,0.0
66,358,1997,100.0,800.0,0.0
66,358,1998,74.0,624.0,0.0
66,358,1999,75.0,700.0,0.0
66,358,2000,80.0,701.0,0.0
66,358,2001,77.0,671.0,0.0
66,358,2002,74.0,648.0,0.0
66,358,2003,70.0,600.0,0.0
66,358,2004,76.0,664.0,0.0
66,358,2005,80.0,703.0,0.0
66,358,2006,75.0,750.0,0.0
66,358,2007,82.0,732.0,0.0
66,358,2008,82.0,722.0,0.0
66,358,2009,81.0,712.0,0.0
66,358,2010,80.0,701.0,0.0
66,358,2011,78.0,690.0,0.0
66,358,2012,85.0,680.0,0.0
66,358,2013,76.0,662.0,0.0
66,358,2014,77.0,673.0,0.0
66,125,1961,7000.0,72000.0,0.0
66,125,1962,7082.0,72000.0,0.0
66,125,1963,7082.0,70000.0,0.0
66,125,1964,7082.0,70000.0,0.0
66,125,1965,6880.0,69000.0,0.0
66,125,1966,7082.0,70000.0,0.0
66,125,1967,7082.0,72000.0,0.0
66,125,1968,7284.0,73000.0,0.0
66,125,1969,6903.0,70000.0,0.0
66,125,1970,6903.0,75000.0,0.0
66,125,1971,3500.0,60000.0,0.0
66,125,1972,2000.0,36000.0,0.0
66,125,1973,907.0,17000.0,0.0
66,125,1974,1024.0,10200.0,0.0
66,125,1975,1219.0,12200.0,0.0
66,125,1976,582.0,6984.0,0.0
66,125,1977,663.0,9282.0,0.0
66,125,1978,616.0,9856.0,0.0
66,125,1979,441.0,7938.0,0.0
66,125,1980,538.0,10222.0,0.0
66,125,1981,678.0,12882.0,0.0
66,125,1982,850.0,16150.0,0.0
66,125,1983,1092.0,20748.0,0.0
66,125,1984,4100.0,49200.0,0.0
66,125,1985,4100.0,49200.0,0.0
66,125,1986,3115.0,37380.0,0.0
66,125,1987,2225.0,25132.0,0.0
66,125,1988,1901.0,19961.0,0.0
66,125,1989,1842.0,16184.0,0.0
66,125,1990,4332.0,23526.0,0.0
66,125,1991,2050.0,13328.0,0.0
66,125,1992,1588.0,8064.0,0.0
66,125,1993,2876.0,8944.0,0.0
66,125,1994,1687.0,15751.0,0.0
66,125,1995,1856.0,25564.0,0.0
66,125,1996,2610.0,40427.0,0.0
66,125,1997,4000.0,32619.0,0.0
66,125,1998,1983.0,27136.0,0.0
66,125,1999,2000.0,26164.0,0.0
66,125,2000,2400.0,29840.0,0.0
66,125,2001,2360.0,29954.0,0.0
66,125,2002,3000.0,41432.0,0.0
66,125,2003,3300.0,40339.0,0.0
66,125,2004,3600.0,60303.0,0.0
66,125,2005,4369.0,59648.0,0.0
66,125,2006,4000.0,50021.0,0.0
66,125,2007,6395.0,61379.0,0.0
66,125,2008,6183.0,55773.0,0.0
66,125,2009,3985.0,42332.0,0.0
66,125,2010,4498.0,51690.0,0.0
66,125,2011,6310.0,69910.0,0.0
66,125,2012,9202.0,96778.0,0.0
66,125,2013,7192.0,74039.0,0.0
66,125,2014,7473.0,75277.0,0.0
66,401,1993,59.0,170.0,0.0
66,401,1994,85.0,310.0,0.0
66,401,1995,100.0,400.0,0.0
66,401,1996,113.0,500.0,0.0
66,401,1997,110.0,570.0,0.0
66,401,1998,124.0,642.0,0.0
66,401,1999,140.0,700.0,0.0
66,401,2000,141.0,712.0,0.0
66,401,2001,143.0,725.0,0.0
66,401,2002,145.0,732.0,0.0
66,401,2003,146.0,737.0,0.0
66,401,2004,147.0,739.0,0.0
66,401,2005,147.0,741.0,0.0
66,401,2006,147.0,742.0,0.0
66,401,2007,147.0,743.0,0.0
66,401,2008,148.0,743.0,0.0
66,401,2009,148.0,744.0,0.0
66,401,2010,148.0,744.0,0.0
66,401,2011,148.0,744.0,0.0
66,401,2012,155.0,745.0,0.0
66,401,2013,146.0,745.0,0.0
66,401,2014,116.0,593.0,0.0
66,661,1961,35.0,15.0,0.0
66,661,1962,35.0,15.0,0.0
66,661,1963,45.0,20.0,0.0
66,661,1964,90.0,40.0,0.0
66,661,1965,80.0,35.0,0.0
66,661,1966,100.0,45.0,0.0
66,661,1967,80.0,36.0,0.0
66,661,1968,180.0,80.0,0.0
66,661,1969,135.0,60.0,0.0
66,661,1970,130.0,59.0,0.0
66,661,1971,180.0,80.0,0.0
66,661,1972,200.0,89.0,0.0
66,661,1973,50.0,22.0,0.0
66,661,1974,100.0,49.0,0.0
66,661,1975,150.0,72.0,0.0
66,661,1976,180.0,88.0,0.0
66,661,1977,180.0,97.0,0.0
66,661,1978,220.0,123.0,0.0
66,661,1979,257.0,144.0,0.0
66,661,1980,294.0,137.0,0.0
66,661,1981,346.0,185.0,0.0
66,661,1982,380.0,130.0,0.0
66,661,1983,756.0,224.0,0.0
66,661,1984,764.0,235.0,0.0
66,661,1985,1189.0,225.0,0.0
66,661,1986,1785.0,286.0,0.0
66,661,1987,1452.0,468.0,0.0
66,661,1988,1342.0,238.0,0.0
66,661,1989,1576.0,375.0,0.0
66,661,1990,2124.0,406.0,0.0
66,661,1991,2153.0,363.0,0.0
66,661,1992,3614.0,325.0,0.0
66,661,1993,1720.0,152.0,0.0
66,661,1994,2868.0,163.0,0.0
66,661,1995,2860.0,100.0,0.0
66,661,1996,2500.0,125.0,0.0
66,661,1997,1500.0,72.0,0.0
66,661,1998,2573.0,143.0,0.0
66,661,1999,500.0,16.0,0.0
66,661,2000,300.0,7.0,0.0
66,661,2001,150.0,2.0,0.0
66,661,2002,300.0,16.0,0.0
66,661,2003,300.0,38.0,0.0
66,661,2004,250.0,12.0,0.0
66,661,2005,268.0,15.0,0.0
66,661,2006,202.0,12.0,0.0
66,661,2007,250.0,14.0,0.0
66,661,2008,240.0,13.0,0.0
66,661,2009,70.0,5.0,0.0
66,661,2010,72.0,6.0,0.0
66,661,2011,64.0,6.0,0.0
66,661,2012,190.0,24.0,0.0
66,661,2013,190.0,23.0,0.0
66,661,2014,200.0,20.0,0.0
66,249,1961,200.0,319015.0,0.0
66,249,1962,200.0,313027.0,0.0
66,249,1963,200.0,326524.0,0.0
66,249,1964,200.0,327220.0,0.0
66,249,1965,200.0,260000.0,0.0
66,249,1966,200.0,221952.0,0.0
66,249,1967,200.0,218345.0,0.0
66,249,1968,200.0,245041.0,0.0
66,249,1969,200.0,281665.0,0.0
66,249,1970,200.0,248665.0,0.0
66,249,1971,200.0,250000.0,0.0
66,249,1972,200.0,260000.0,0.0
66,249,1973,200.0,250000.0,0.0
66,249,1974,200.0,253000.0,0.0
66,249,1975,200.0,226000.0,0.0
66,249,1976,200.0,248000.0,0.0
66,249,1977,200.0,277000.0,0.0
66,249,1978,200.0,245000.0,0.0
66,249,1979,200.0,217000.0,0.0
66,249,1980,200.0,225000.0,0.0
66,249,1981,200.0,210000.0,0.0
66,249,1982,200.0,217000.0,0.0
66,249,1983,200.0,233500.0,0.0
66,249,1984,200.0,234000.0,0.0
66,249,1985,60000.0,215000.0,0.0
66,249,1986,60000.0,259375.0,0.0
66,249,1987,50000.0,189750.0,0.0
66,249,1988,47000.0,172750.0,0.0
66,249,1989,52000.0,193250.0,0.0
66,249,1990,66000.0,251250.0,0.0
66,249,1991,56000.0,202875.0,0.0
66,249,1992,64953.0,243760.0,0.0
66,249,1993,64953.0,200000.0,0.0
66,249,1994,64450.0,190000.0,0.0
66,249,1995,64953.0,195000.0,0.0
66,249,1996,64953.0,215000.0,0.0
66,249,1997,64953.0,218333.0,0.0
66,249,1998,64953.0,209340.0,0.0
66,249,1999,53720.0,170600.0,0.0
66,249,2000,53720.0,170600.0,0.0
66,249,2001,65114.0,170000.0,0.0
66,249,2002,65114.0,170000.0,0.0
66,249,2003,60000.0,130000.0,0.0
66,249,2004,61200.0,160000.0,0.0
66,249,2005,60000.0,187500.0,0.0
66,249,2006,61369.0,187500.0,0.0
66,249,2007,60000.0,187500.0,0.0
66,249,2008,60000.0,187500.0,0.0
66,249,2009,60000.0,235000.0,0.0
66,249,2010,60000.0,206250.0,0.0
66,249,2011,60000.0,200000.0,0.0
66,249,2012,65000.0,224380.0,0.0
66,249,2013,60085.0,185000.0,0.0
66,249,2014,59756.0,191898.0,0.0
66,656,1962,20.0,1.0,0.0
66,656,1963,20.0,1.0,0.0
66,656,1964,20.0,1.0,0.0
66,656,1965,24.0,1.0,0.0
66,656,1966,24.0,2.0,0.0
66,656,1967,100.0,5.0,0.0
66,656,1968,200.0,8.0,0.0
66,656,1969,250.0,11.0,0.0
66,656,1970,250.0,11.0,0.0
66,656,1971,250.0,13.0,0.0
66,656,1972,280.0,13.0,0.0
66,656,1973,280.0,13.0,0.0
66,656,1974,280.0,13.0,0.0
66,656,1975,350.0,15.0,0.0
66,656,1976,350.0,15.0,0.0
66,656,1977,350.0,15.0,0.0
66,656,1978,300.0,20.0,0.0
66,656,1979,300.0,20.0,0.0
66,656,1980,300.0,20.0,0.0
66,656,1981,300.0,20.0,0.0
66,656,1982,260.0,30.0,0.0
66,656,1983,225.0,40.0,0.0
66,656,1984,260.0,30.0,0.0
66,656,1985,200.0,40.0,0.0
66,656,1986,191.0,45.0,0.0
66,656,1987,204.0,30.0,0.0
66,656,1988,212.0,63.0,0.0
66,656,1989,212.0,97.0,0.0
66,656,1990,192.0,660.0,0.0
66,656,1991,212.0,354.0,0.0
66,656,1992,212.0,226.0,0.0
66,656,1993,200.0,176.0,0.0
66,656,1994,20.0,11.0,0.0
66,656,1995,20.0,10.0,0.0
66,656,1996,20.0,10.0,0.0
66,656,1997,20.0,11.0,0.0
66,656,1998,20.0,11.0,0.0
66,656,1999,20.0,11.0,0.0
66,656,2000,30.0,15.0,0.0
66,656,2001,32.0,16.0,0.0
66,656,2002,30.0,15.0,0.0
66,656,2003,30.0,15.0,0.0
66,656,2004,30.0,15.0,0.0
66,656,2005,30.0,15.0,0.0
66,656,2006,29.0,14.0,0.0
66,656,2007,30.0,15.0,0.0
66,656,2008,30.0,15.0,0.0
66,656,2009,30.0,15.0,0.0
66,656,2010,29.0,15.0,0.0
66,656,2011,30.0,16.0,0.0
66,656,2012,30.0,18.0,0.0
66,656,2013,30.0,20.0,0.0
66,656,2014,31.0,21.0,0.0
66,397,1993,63.0,2180.0,0.0
66,397,1994,61.0,391.0,0.0
66,397,1995,70.0,1000.0,0.0
66,397,1996,68.0,1081.0,0.0
66,397,1997,68.0,1111.0,0.0
66,397,1998,69.0,1115.0,0.0
66,397,1999,70.0,1119.0,0.0
66,397,2000,80.0,1100.0,0.0
66,397,2001,72.0,1061.0,0.0
66,397,2002,73.0,1066.0,0.0
66,397,2003,74.0,1072.0,0.0
66,397,2004,75.0,1078.0,0.0
66,397,2005,76.0,1088.0,0.0
66,397,2006,85.0,1200.0,0.0
66,397,2007,78.0,1134.0,0.0
66,397,2008,75.0,1082.0,0.0
66,397,2009,78.0,1117.0,0.0
66,397,2010,81.0,1148.0,0.0
66,397,2011,82.0,1152.0,0.0
66,397,2012,87.0,1150.0,0.0
66,397,2013,83.0,1159.0,0.0
66,397,2014,82.0,1166.0,0.0
66,399,1961,20.0,100.0,0.0
66,399,1962,20.0,100.0,0.0
66,399,1963,20.0,100.0,0.0
66,399,1964,20.0,100.0,0.0
66,399,1965,20.0,100.0,0.0
66,399,1966,20.0,100.0,0.0
66,399,1967,20.0,100.0,0.0
66,399,1968,20.0,100.0,0.0
66,399,1969,20.0,100.0,0.0
66,399,1970,20.0,100.0,0.0
66,399,1971,20.0,100.0,0.0
66,399,1972,20.0,100.0,0.0
66,399,1973,20.0,100.0,0.0
66,399,1974,20.0,100.0,0.0
66,399,1975,30.0,200.0,0.0
66,399,1976,30.0,200.0,0.0
66,399,1977,30.0,200.0,0.0
66,399,1978,30.0,200.0,0.0
66,399,1979,30.0,200.0,0.0
66,399,1980,30.0,200.0,0.0
66,399,1981,30.0,200.0,0.0
66,399,1982,50.0,300.0,0.0
66,399,1983,50.0,300.0,0.0
66,399,1984,50.0,300.0,0.0
66,399,1985,50.0,300.0,0.0
66,399,1986,50.0,300.0,0.0
66,399,1987,50.0,300.0,0.0
66,399,1988,50.0,300.0,0.0
66,399,1989,50.0,300.0,0.0
66,399,1990,87.0,952.0,0.0
66,399,1991,50.0,502.0,0.0
66,399,1992,93.0,849.0,0.0
66,399,1993,113.0,986.0,0.0
66,399,1994,187.0,2039.0,0.0
66,399,1995,200.0,1500.0,0.0
66,399,1996,150.0,1000.0,0.0
66,399,1997,100.0,510.0,0.0
66,399,1998,400.0,2000.0,0.0
66,399,1999,657.0,3350.0,0.0
66,399,2000,700.0,3500.0,0.0
66,399,2001,667.0,3483.0,0.0
66,399,2002,672.0,3476.0,0.0
66,399,2003,675.0,3486.0,0.0
66,399,2004,686.0,3528.0,0.0
66,399,2005,699.0,3575.0,0.0
66,399,2006,750.0,3700.0,0.0
66,399,2007,800.0,4000.0,0.0
66,399,2008,737.0,3798.0,0.0
66,399,2009,719.0,3746.0,0.0
66,399,2010,700.0,3686.0,0.0
66,399,2011,680.0,3619.0,0.0
66,399,2012,580.0,3400.0,0.0
66,399,2013,701.0,3638.0,0.0
66,399,2014,828.0,4156.0,0.0
66,619,1961,55.0,500.0,0.0
66,619,1962,115.0,1000.0,0.0
66,619,1963,115.0,1000.0,0.0
66,619,1964,140.0,1200.0,0.0
66,619,1965,140.0,1200.0,0.0
66,619,1966,140.0,1200.0,0.0
66,619,1967,140.0,1200.0,0.0
66,619,1968,150.0,1300.0,0.0
66,619,1969,150.0,1300.0,0.0
66,619,1970,150.0,1300.0,0.0
66,619,1971,150.0,1350.0,0.0
66,619,1972,160.0,1400.0,0.0
66,619,1973,165.0,1450.0,0.0
66,619,1974,170.0,1500.0,0.0
66,619,1975,170.0,1500.0,0.0
66,619,1976,170.0,1500.0,0.0
66,619,1977,170.0,1500.0,0.0
66,619,1978,175.0,1550.0,0.0
66,619,1979,175.0,1550.0,0.0
66,619,1980,180.0,1600.0,0.0
66,619,1981,185.0,1650.0,0.0
66,619,1982,190.0,1700.0,0.0
66,619,1983,195.0,1750.0,0.0
66,619,1984,200.0,1800.0,0.0
66,619,1985,190.0,1700.0,0.0
66,619,1986,200.0,1800.0,0.0
66,619,1987,200.0,1800.0,0.0
66,619,1988,200.0,1800.0,0.0
66,619,1989,200.0,1800.0,0.0
66,619,1990,215.0,1900.0,0.0
66,619,1991,220.0,2000.0,0.0
66,619,1992,330.0,3000.0,0.0
66,619,1993,440.0,4000.0,0.0
66,619,1994,550.0,5000.0,0.0
66,619,1995,660.0,6000.0,0.0
66,619,1996,770.0,7000.0,0.0
66,619,1997,880.0,8000.0,0.0
66,619,1998,980.0,9000.0,0.0
66,619,1999,990.0,8757.0,0.0
66,619,2000,1100.0,10000.0,0.0
66,619,2001,1094.0,9404.0,0.0
66,619,2002,1085.0,9136.0,0.0
66,619,2003,1114.0,9136.0,0.0
66,619,2004,1110.0,8828.0,0.0
66,619,2005,1173.0,8684.0,0.0
66,619,2006,1176.0,8296.0,0.0
66,619,2007,1201.0,8037.0,0.0
66,619,2008,1213.0,7666.0,0.0
66,619,2009,1239.0,7349.0,0.0
66,619,2010,1259.0,6972.0,0.0
66,619,2011,1290.0,6630.0,0.0
66,619,2012,1550.0,5500.0,0.0
66,619,2013,1527.0,6532.0,0.0
66,619,2014,1068.0,5889.0,0.0
66,603,1961,40.0,140.0,0.0
66,603,1962,40.0,140.0,0.0
66,603,1963,40.0,140.0,0.0
66,603,1964,40.0,141.0,0.0
66,603,1965,40.0,140.0,0.0
66,603,1966,45.0,150.0,0.0
66,603,1967,49.0,180.0,0.0
66,603,1968,36.0,110.0,0.0
66,603,1969,57.0,212.0,0.0
66,603,1970,145.0,537.0,0.0
66,603,1971,100.0,364.0,0.0
66,603,1972,100.0,362.0,0.0
66,603,1973,54.0,146.0,0.0
66,603,1974,74.0,205.0,0.0
66,603,1975,200.0,683.0,0.0
66,603,1976,81.0,380.0,0.0
66,603,1977,105.0,400.0,0.0
66,603,1978,113.0,420.0,0.0
66,603,1979,117.0,460.0,0.0
66,603,1980,121.0,685.0,0.0
66,603,1981,100.0,437.0,0.0
66,603,1982,100.0,438.0,0.0
66,603,1983,42.0,69.0,0.0
66,603,1984,16.0,217.0,0.0
66,603,1985,17.0,109.0,0.0
66,603,1986,13.0,138.0,0.0
66,603,1987,16.0,177.0,0.0
66,603,1988,18.0,116.0,0.0
66,603,1989,8.0,56.0,0.0
66,603,1990,7.0,30.0,0.0
66,603,1991,3.0,13.0,0.0
66,603,1992,3.0,15.0,0.0
66,603,1993,2.0,4.0,0.0
66,603,1994,2.0,11.0,0.0
66,603,1995,3.0,15.0,0.0
66,603,1996,4.0,18.0,0.0
66,603,1997,3.0,14.0,0.0
66,603,1998,4.0,18.0,0.0
66,603,1999,4.0,18.0,0.0
66,603,2000,5.0,25.0,0.0
66,603,2001,5.0,23.0,0.0
66,603,2002,6.0,29.0,0.0
66,603,2003,60.0,299.0,0.0
66,603,2004,0.0,0.0,0.0
66,603,2005,0.0,0.0,0.0
66,603,2006,0.0,0.0,0.0
66,603,2007,0.0,0.0,0.0
66,603,2008,0.0,0.0,0.0
66,603,2009,0.0,0.0,0.0
66,603,2010,0.0,0.0,0.0
66,603,2011,0.0,0.0,0.0
66,603,2012,0.0,0.0,0.0
66,603,2013,0.0,0.0,0.0
66,720,1961,7.0,60.0,0.0
66,720,1962,10.0,70.0,0.0
66,720,1963,17.0,150.0,0.0
66,720,1964,11.0,100.0,0.0
66,720,1965,11.0,100.0,0.0
66,720,1966,15.0,130.0,0.0
66,720,1967,17.0,150.0,0.0
66,720,1968,38.0,340.0,0.0
66,720,1969,38.0,340.0,0.0
66,720,1970,38.0,340.0,0.0
66,720,1971,19.0,170.0,0.0
66,720,1972,19.0,170.0,0.0
66,720,1973,19.0,240.0,0.0
66,720,1974,34.0,300.0,0.0
66,720,1975,33.0,290.0,0.0
66,720,1976,41.0,360.0,0.0
66,720,1977,60.0,531.0,0.0
66,720,1978,80.0,518.0,0.0
66,720,1979,84.0,496.0,0.0
66,720,1980,78.0,453.0,0.0
66,720,1981,134.0,556.0,0.0
66,720,1982,127.0,905.0,0.0
66,720,1983,125.0,766.0,0.0
66,720,1984,123.0,3900.0,0.0
66,720,1985,133.0,4300.0,0.0
66,720,1986,156.0,5000.0,0.0
66,720,1987,134.0,4500.0,0.0
66,720,1988,135.0,4500.0,0.0
66,720,1989,141.0,5288.0,0.0
66,720,1990,169.0,5561.0,0.0
66,720,1991,201.0,6500.0,0.0
66,720,1992,149.0,4632.0,0.0
66,720,1993,96.0,4066.0,0.0
66,720,1994,78.0,1995.0,0.0
66,720,1995,58.0,2220.0,0.0
66,720,1996,65.0,2403.0,0.0
66,720,1997,73.0,2683.0,0.0
66,720,1998,95.0,3500.0,0.0
66,720,1999,71.0,2608.0,0.0
66,720,2000,98.0,3623.0,0.0
66,720,2001,40.0,1437.0,0.0
66,720,2002,100.0,3710.0,0.0
66,720,2003,89.0,3290.0,0.0
66,720,2004,108.0,3770.0,0.0
66,720,2005,104.0,3652.0,0.0
66,720,2006,92.0,3209.0,0.0
66,720,2007,89.0,3111.0,0.0
66,720,2008,70.0,2448.0,0.0
66,720,2009,87.0,3041.0,0.0
66,720,2010,66.0,2338.0,0.0
66,720,2011,73.0,2575.0,0.0
66,720,2012,174.0,6041.0,0.0
66,720,2013,147.0,5098.0,0.0
66,720,2014,118.0,4088.0,0.0
66,242,1961,60.0,60.0,2.0
66,242,1962,30.0,30.0,3.0
66,242,1963,32.0,35.0,4.0
66,242,1964,50.0,60.0,4.0
66,242,1965,50.0,60.0,4.0
66,242,1966,50.0,60.0,22.0
66,242,1967,280.0,310.0,63.0
66,242,1968,789.0,870.0,63.0
66,242,1969,789.0,870.0,48.0
66,242,1970,600.0,660.0,40.0
66,242,1971,500.0,550.0,25.0
66,242,1972,308.0,350.0,28.0
66,242,1973,348.0,400.0,28.0
66,242,1974,350.0,400.0,28.0
66,242,1975,350.0,350.0,27.0
66,242,1976,340.0,310.0,24.0
66,242,1977,300.0,240.0,24.0
66,242,1978,300.0,210.0,20.0
66,242,1979,250.0,160.0,16.0
66,242,1980,200.0,120.0,16.0
66,242,1981,200.0,100.0,12.0
66,242,1982,146.0,63.0,14.0
66,242,1983,170.0,175.0,18.0
66,242,1984,222.0,133.0,24.0
66,242,1985,300.0,210.0,26.0
66,242,1986,322.0,175.0,14.0
66,242,1987,169.0,100.0,27.0
66,242,1988,339.0,275.0,27.0
66,242,1989,339.0,454.0,22.0
66,242,1990,271.0,284.0,19.0
66,242,1991,240.0,185.0,18.0
66,242,1992,219.0,188.0,9.0
66,242,1993,112.0,184.0,23.0
66,242,1994,288.0,239.0,24.0
66,242,1995,300.0,250.0,23.0
66,242,1996,290.0,273.0,22.0
66,242,1997,280.0,240.0,21.0
66,242,1998,271.0,248.0,20.0
66,242,1999,274.0,250.0,17.0
66,242,2000,284.0,258.0,15.0
66,242,2001,290.0,264.0,10.0
66,242,2002,297.0,270.0,14.0
66,242,2003,303.0,276.0,15.0
66,242,2004,309.0,281.0,13.0
66,242,2005,315.0,286.0,22.0
66,242,2006,300.0,300.0,25.0
66,242,2007,330.0,295.0,30.0
66,242,2008,338.0,298.0,31.0
66,242,2009,346.0,301.0,32.0
66,242,2010,354.0,303.0,32.0
66,242,2011,400.0,300.0,34.0
66,242,2012,425.0,325.0,34.0
66,242,2013,430.0,350.0,34.0
66,242,2014,407.0,340.0,0.0
66,56,1961,100.0,220.0,0.0
66,56,1962,100.0,220.0,0.0
66,56,1963,113.0,250.0,0.0
66,56,1964,182.0,400.0,0.0
66,56,1965,180.0,400.0,0.0
66,56,1966,170.0,400.0,0.0
66,56,1967,809.0,1996.0,0.0
66,56,1968,1520.0,3750.0,0.0
